id,title,link,content,gold_label
10,شاہ رخ نے 95 روز سے 'منت' کے باہر کھڑے مداح سے بلآخر ملاقات کرلی,https://urdu.geo.tv/latest/385727-,بالی وڈ کنگ شاہ رخ خان نے اپنے گھر 'منت' کے باہر 95 دنوں سے کھڑے مداح سے بلآخر ملاقات کرلی۔ شاہ رخ خان اپنی سالگرہ ہر سال  بڑے جوش و خروش کے ساتھ مناتے ہیں اور اس دن  ان کی رہائش گاہ  ’منت ‘ کے باہر مداحوں کی بڑی تعداد بھی موجود ہوتی ہے جس وجہ سے اداکار بالکنی میں  آکر باہر جمع ہونے والے  مداحوں کا شکریہ ادا کرتے ہیں۔ تاہم اس سال اداکار نے اپنی سالگرہ صرف اپنے دوستوں اور گھر والوں کے ساتھ منائی جس وجہ سے ان کے مداح بالکنی پر اپنے پسندیدہ ہیرو کی جھلک نہ دیکھ سکے لیکن ان مداحوں میں ایک خوش نصیب مداح ایسا بھی تھا جس سے کنگ خان نے ملاقات کی۔ شاہ رخ  خان کی سالگرہ کے دن ہر سال منت کے باہر   ان کے مداحوں کی ایک بڑی تعداد موجود ہوتی ہے میڈیا رپورٹس کے مطابق اس مداح کا نام شیر محمد ہے جس کا تعلق ریاست جھارکھنڈ سے ہے، وہ شاہ رخ کے گھر 'منت کے باہر 95 روز سے کھڑا ملاقات کا منتظر تھا جس کی خواہش اداکار نے پوری کردی۔ شیر محمد کی شاہ رخ خان کے ساتھ ہاتھ ملاتے ہوئے تصویر سوشل میڈیا پر بھی وائرل ہورہی ہے جسے خوش نصیب کہا جارہا ہے. بھارتی میڈیا کےمطابق شیر محمد نے بتایا کہ اسے کنگ خان کی فلم کوئلہ سب سے زیادہ پسند ہے اور وہ اپنے اداکار کی نقل کبھی نہیں اتاریں گے۔,entertainment
11,بالی وڈ اداکار متھن چکرورتی کی پہلی بیوی چل بسیں,https://urdu.geo.tv/latest/385709-,بالی وڈ کے سینئر اداکار اور سیاستدان متھن چکرورتی کی پہلی بیوی ہلینا لیوک 68 برس کی عمر میں امریکا میں انتقال کرگئیں۔ بھارتی میڈیا رپورٹس کے مطابق متھن کے قریبی ذرائع کا بتانا ہے کہ اداکار کی سابقہ اہلیہ کافی عرصہ سے بیمار تھیں۔ متھن اور ہلینا کی شادی 1979 میں ہوئی اور صرف 4 ماہ بعد ہی ہلینا نے متھن چکرورتی کو طلاق دے دی تھی۔ ہلینا لیوک بالی وڈ سپر اسٹار امتیابھ بچن کی فلم مرد میں کام کی وجہ سے کافی معروف ہوئیں، اس فلم میں انہوں نے برطانوی ملکہ کا کردار ادا کیا تھا۔ اس کے علاوہ انہوں نے دو گلاب، آؤ پیار کریں اور بھائی آخر بھائی ہوتا ہے جیسی فلموں میں کام کیا۔ متھن چکرورتی نے ہلینا سے طلاق کے بعد اداکارہ یوگیتا بالی سے شادی کی تھی۔ ہلینا نے ایک پرانے انٹرویو میں متھن سے اپنی شادی کے بارے میں کہا تھا کہ کاش میری ان سے شادی نہ ہوئی ہوتی۔ ہلینا کے مطابق متھن نے ان سے شادی سے قبل ان کے ذہن میں یہ بٹھایا تھا کہ وہی ان کے لیے بہتر مرد ہیں اور میری بدقسمتی تھی کہ وہ میرے ذہن میں یہ بات راسخ کرنے میں کامیاب رہے تھے۔,entertainment
12,خالق آپ کا برا نہیں سوچ سکتا، نوجوان اللہ پر اپنا ایمان مضبوط رکھیں: نعمان اعجاز,https://urdu.geo.tv/latest/385719-,پاکستان شوبز انڈسٹری کے سینئر اداکار نعمان اعجاز نے نوجوانوں کو اللہ پر کامل یقین رکھنے کا مشورہ دے دیا۔ حال ہی میں اداکار نے نجی ٹی وی کے ایک پروگرام میں شرکت کی جہاں انہوں نے مختلف موضوعات پر گفتگو کی۔ ایک سوال کے جواب میں نعمان اعجاز نے کہا کہ یہ سچ ہے ہمیں ہر چیز اللہ سے ملتی ہے، ہم یہ سب نعمتیں کیسے حاصل کرسکتے ہیں،  ہم خود کیا کر سکتے ہیں؟ ہم کچھ نہیں کرسکتے، اسی لیے ہمیں اللہ کا زیادہ سے زیادہ شکر ادا کرنا چاہیے۔ انہوں نے حاضرین سے مخاطب ہوکر کہا کہ میں یہ باتیں آپ سب کو متاثر کرنے کیلئے نہیں کر رہا ہے لیکن یہ ہی حقیقت ہے کہ ہمارا ایمان مضبوط ہونا چاہیے۔ سینئر اداکارکا کہنا تھا کہ میں ہمیشہ نوجوانوں کو مشورہ دیتا ہوں کہ وہ خود پر یقین رکھنا سیکھیں اور ہمیشہ اللہ سے امیدیں رکھیں، آج جو کچھ مجھے کامیابی ملی ہے اس کیلئے میں نے بہت انتظار کیا ہے، میں نے بہت جدوجہد کی ہے، لوگ میری باتوں کا مذاق اڑاتے ہیں لیکن میں ان پر دھیان نہیں دیتا، خود پر یقین رکھیں اور اپنے کام پر توجہ دیں۔ انٹرویو کے آخر میں نعمان اعجاز نے کہا کہ ہمیشہ اللہ کا شکر ادا کریں، ناکامی کے بعد اللہ پر الزام نہ لگائیں،خالق آپ کے بارے میں برا نہیں سوچ سکتا، اللہ پر اپنا توکل مضبوط کریں۔,entertainment
13,طلاق کی خبریں: ابھیشیک کی اپنی دوسری شادی کیلئے ماضی کی ٹوئٹ وائرل,https://urdu.geo.tv/latest/385698-,بھارتی میڈیا پر ایک طرف اسٹار کپل ایشوریا رائے اور ابھیشیک بچن  کے درمیان علیحدگی کی خبریں ہیں تو دوسری طرف  ابھیشیک کے اداکارہ نمرت کور سے مبینہ غیر ازدواجی تعلق کے حوالے سے بھی قیاس آرائیاں جاری  ہیں۔ اگرچہ ابھیشیک ایشوریا سے طلاق کی خبروں کی تردید کرچکے ہیں اور ایشوریا نے ہر خبر پر چپ سادھ لی ہے لیکن اس کے باجود دونوں کا  سال بھر  سے زیادہ عوامی مقامات پر  ایک دوسرے سے علیحدہ نظر آنا ان افواہوں کو ہوا دے رہا  ہے۔ یہ پہلا موقع نہیں کہ جب ایشوریا اور ابھیشیک کے درمیان ازدواجی تعلقات خراب ہونے اور نوبت علیحدگی تک جانے کی خبریں سامنے آرہی ہیں۔ ابھیشیک ایشوریا کی بیٹی آرادھیا کی پیدائش کے 3   سال بعد 2014 میں بھی ابھیشیک ایشوریا کے درمیان  مبینہ طلاق کی افواہوں نے زور پکڑا تھا  جس کے بعد ابھیشیک نے اپنے ٹوئٹر اکاؤنٹ کے ذریعے ان قیاس آرائیوں کا جواب دیا تھا۔ اداکار  نے مئی 2014 میں کی گئی ٹوئٹ میں لکھا تھا کہ ’ٹھیک ہے، مجھے یقین ہوگیا کہ میں طلاق لے رہا ہوں،  مجھے بتانے کے لیے شکریہ! کیا آپ مجھے یہ بتانا بھی پسند کرینگے کہ میں پھر سے شادی کب کر رہا ہوں؟ شکریہ'۔ ابھیشیک کا یہ بیان  دراصل  ان کی اور ایشوریا کی طلاق کی طنزیہ انداز میں تردید تھا۔ حال ہی میں ایشوریا رائے کی ابھیشیک کے ساتھ  ماضی میں  میزبان  اوپرا ونفرے کے شو  کی ایک ویڈیو بھی وائرل ہوئی تھی جس میں اوپرا نے دونوں کی مہنگی ترین شادی کو بنیاد بناتے ہوئے سوال کیا تھا کہ اتنے بڑے جشن کے بعد طلاق لینا کتنا مشکل ہوگا۔ اس پر ایشوریا رائے نے سختی سے جواب دیا کہ ہم ایسا مذاق میں بھی نہیں سوچ سکتے‘۔ یاد رہے کہ بالی وڈ کا یہ خوبصورت جوڑا 2007 میں شادی کے بندھن میں بندھاتھا جس کے گھر 2011 میں بیٹی کی پیدائش ہوئی تھی۔,entertainment
14,اداکارہ نعیمہ بٹ نے اپنے لمبے گھنے بالوں کا راز بتا دیا,https://urdu.geo.tv/latest/385697-,اداکارہ نعیمہ بٹ اپنے لمبے بالوں کی وجہ سے سب کی توجہ کا مرکز بنی ہوئی ہیں اور انہیں انڈسٹری میں بالوں کی وجہ سے 'راپنزل' کا نام بھی دیا گیا ہے۔ لمبے گھنے بال ہونا خواتین کی خواہش ہوتی ہے جس کے لیے وہ کافی جتن کرتی ہیں اور  مہنگے پراڈکٹس کے ساتھ ساتھ گھریلو ٹوٹکے بھی آزماتی ہیں۔ ان دنوں اداکارہ نعیمہ بٹ کے بال سب کی توجہ کا مرکز بنے ہوئے ہیں اور لوگ ان کے بالوں کا راز جاننے کی خواہش رکھتے ہیں۔ نعیمہ بٹ کے لمبے، خوبصورت بال سب کی توجہ کا مرکز بنے رہتے ہیں، اس حوالے سے اداکارہ نے ایک انٹرویو میں بات کرتے ہوئے کہا کہ اس انڈسٹری میں میرے بالوں کا مسئلہ رہا ہے حال ہی میں اداکارہ نے جیو کے کامیڈی شو ’ہنسنا منع ہے' میں شرکت کی جہاں میزبان تابش ہاشمی نے اداکارہ سے لمبے بالوں کا راز پوچھا۔ اس پر نعیمہ بٹ نے اپنے لمبے بالوں کو اللہ کی طرف سے تحفہ قرار دیا اور بتایا کہ بالوں کا تعلق خاندان سے بھی جڑا ہوتا ہے، جینز میں ہونے کے سبب بال اچھے ہیں۔ اداکارہ نے بتایا کہ اچھی خوراک، زیادہ پانی پینے، وٹامنز کا استعمال اور بالوں کی دیکھ بھال بھی بال لمبے اور گھنے ہونے کی وجہ بنتے ہیں۔ میزبان نے ایک اور سوال پوچھا کہ کیا بالی وڈ کے کنگ شاہ رخ خان کے ساتھ کام کرنے پر بال کٹوادیں گی؟ اس کے جواب میں نعیمہ بٹ نے کہا کہ شاہ رخ خان کیلئے تھوڑے سے بال کٹوا سکتی ہوں۔ واضح رہے کہ اس سے قبل اداکارہ نے انٹرویو میں بتایا تھا کہ انڈسٹری میں ان کے بالوں کی وجہ سے بہت مسائل ہیں، اسٹائلنگ کی وجہ سے بال کاٹنے کا کہا جاتا ہے لیکن وہ ایسی باتوں پر کان نہیں دھرتیں۔,entertainment
15,'مندر جاکر معافی مانگیں یا 5 کروڑ دیں، ورنہ قتل کردیں گے'، سلمان خان کو نئی دھمکی موصول,https://urdu.geo.tv/latest/385689-,ممبئی: بالی وڈ اسٹار سلمان خان کو ایک بار پھر بشنوئی گینگ کی جانب سے قتل کی دھمکی دی گئی ہے۔ بھارتی میڈیا کے مطابق سلمان خان کو ایک بار پھر بشنوئی گینگ کی جانب سے قتل کی دھمکی ملی ہے جس میں ان سے بچاؤ کے لیے 5 کروڑ تاوان دینے یا مندر جاکر معافی مانگنے کا آپشن دیا گیا ہے۔ رپورٹ کے مطابق گزشتہ رات ممبئی پولیس کے ٹریفک سیکشن کو اپنے نمبر پر ایک میسج موصول ہوا جس میں کہا گیا کہ ' لارنس بشنوئی کا بھائی بات کررہا ہوں، اگر سلمان خان زندہ رہنا چاہتے ہیں تو مندر جاکر معافی مانگیں یا پھر یا 5 کروڑ دیں'۔ واٹس ایپ میسج میں مزید کہا گیا کہ اگر سلمان خان نے ہماری بات نہیں مانی تو انہیں قتل کردیں گے اور ہمارا گینگ اب بھی فعال (ایکٹو) ہے۔ خیال رہے کہ بالی وڈ اسٹار سلمان خان کو بشنوئی گینگ کی جانب سے پہلے بھی قتل کی دھمکیاں مل چکی ہیں اور گزشتہ ماہ ہی ان کے قریبی دوست و مسلم سیاستدان بابا صدیقی کو ممبئی میں قتل کیا گیا تھا جس کی ذمہ داری بشنوئی گینگ نے  قبول کی تھی۔ اس کے علاوہ گزشتہ ہفتے بھی بھارتی پولیس نے سلمان خان کو قتل کی دھمکیاں دینے والے اور 2 کروڑ تاوان مانگنے والے 2 ملزمان کو بھی گرفتار کیا تھا۔,entertainment
16,بھارتی اداکارہ نے مدینہ منورہ میں نکاح کرلیا، تصاویر وائرل,https://urdu.geo.tv/latest/385699-,بھارتی اداکارہ اور سوشل میڈیا انفلوئنسر ثنا سلطان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جس کی تصاویر سوشل میڈیا پر وائرل ہیں۔ بگ باس او ٹی ٹی 3 میں شرکت کرکے شہرت حاصل کرنے والی اداکارہ ثنا سلطان  نے محمد واجد سے نکاح کیا ہے، ان کے نکاح کی تقریب مدینہ منورہ میں ہوئی جو ایک انتہائی ذاتی نوعیت کی تقریب تھی۔ ثنا سلطان نے اپنی شادی کی تقریب کی تصاویر اپنے انسٹاگرام اکاؤنٹ پر  شیئر کی ہیں اور ساتھ ہی طویل کیپشن بھی لکھا۔ اداکارہ نے اپنی پوسٹ میں اپنے شوہر کے بارے میں زیادہ کچھ نہیں بتایا مگر چند الفاظ کے ذریعے اپنی خوشی کا بھرپور اظہار کیا۔ انہوں نے لکھا کہ الحمداللّٰہ! میں عاجزی اور خوشی کے ساتھ شیئر کر رہی ہوں کہ مجھے مدینہ جیسی پاکیزہ اور مقدس جگہ پر اپنے واجد جی کے ساتھ نکاح کی سعادت حاصل ہوئی ہے۔ ثنا نے مزید لکھا کہ دوست سے زندگی کے ساتھی بننے کا ہمارا سفر محبت، صبر اور ایمان کا ثبوت ہے۔ اداکارہ کو ان کے دوستوں اور مداحوں کی جانب سے مبارکبادیں دینے کا سلسلہ بھی جاری ہے، اس کے علاوہ متعدد سوشل میڈیا اسٹارز نے بھی اداکارہ کو نکاح کی مبارکباد دی۔ اس کے علاوہ ثنا سلطان نے اپنے نکاح کی ویڈیو بھی شیئر کی ہے۔,entertainment
17,مائیں شادی کے بعد بیٹوں کو لیکچر نہ دیں انہیں خود سیکھنے دیں: اسما عباس,https://urdu.geo.tv/latest/385685-,سینئر اداکارہ اسما عباس نے ساسوں کو مشورہ دیا ہےکہ وہ نئی شادی کے بعد بیٹے اور بہو کو لیکچر دینے کے بجائے کچھ وقت دیں۔ سینئر اداکارہ اپنے سوشل میڈیا اکاؤنٹس پر ویڈیوز شیئر کرتی ہیں جہاں وہ مختلف موضوعات پر کبھی آگاہی تو کبھی مشورے دیتی نظر آتی ہیں۔ سوشل میڈیا پر اسما عباس کی ایک ویڈیو وائرل ہو رہی ہے جس میں وہ ساسوں سے مخاطب ہیں اور بہو کے سامنے بیٹے کو لیکچر دینے سے منع کرنے کا مشورہ دے رہی ہیں۔ ویڈیو میں اسما عباس نے کہا کہ بیوی کے سامنے ساس اپنے لڑکے کو نہیں سدھارے اور  بیوی کو ڈیل کرنے پر بیٹوں کو لیکچر نہ دیں، لیکچر بازی نہیں کرنی چاہیے، لڑکوں کو خود سیکھنے دینا چاہیے، لڑکے پاگل تو نہیں ہیں ان میں عقل ہے، لڑکی دیکھ کر پاگل تو نہیں ہوں گے، ان کی آنکھوں پر پٹی تو نہیں بندھی۔ انہوں نے کہا کہ لڑکے دیکھتے ہیں، سوچتے اور سمجھتے ہیں، اگر مائیں پریشر کریں گی اور بیوی پر روک ٹوک کا کہیں گی تو  اس طرح کی باتوں سے کام خراب ہوتے ہیں۔ سینئر اداکارہ کا کہنا تھا کہ بیٹے اور بہو کی نئی نئی شادی ہوتی ہے میاں بیوی کو وقت دینا چاہیے۔,entertainment
18,پاکستانی اداکارہ مہوش حیات ایک بار پھر خبروں کی زینت کیوں بن گئیں؟,https://urdu.geo.tv/latest/385665-,پاکستانی اداکارہ مہوش حیات ایک مرتبہ پھر خبروں کی زینت بن گئیں ہیں۔ اداکارہ مہوش حیات ہنی سنگھ کی نئی البم 'گلوری' میں نہ صرف جلوہ گر ہو رہی ہیں بلکہ اس میں اپنی آواز کا جادو بھی بکھیریں گی۔ مہوش حیات بھارت کے معروف گلوکار ہنی سنگھ کے ساتھ اپنی نئی ویڈیو 'جٹ مکھناں' کے ٹیزر میں بھی نظر آئی ہیں۔ ان کا بھارتی گانا 'جٹ مکھناں' آٹھ نومبر کو ریلیز کیا جائے گا، جس کا ٹیزر سوشل میڈیا پر دھوم مچا رہا ہے، مہوش حیات ویڈیو میں ویسٹرن اسٹائل کے کالے لباس میں ہیں۔ مہوش حیات نے اپنے سوشل میڈیا اکاؤنٹ پر گانے کا ٹیزر جاری کردیا، گانے کی شوٹنگ دبئی میں ہوئی ہے۔,entertainment
19,دنیا بھر سے شادی کی 70 ہزار سے زائد پیشکش ہوئیں: وینا ملک کا دعویٰ,https://urdu.geo.tv/latest/385590-,پاکستانی اداکارہ و ماڈل  وینا ملک کا کہنا ہے کہ  دنیا بھر سے انہیں 70ہزار سے زائد شادی کی پیشکش ہوئیں۔ وینا ملک حال ہی میں ایک پوڈکاسٹ میں شریک ہوئیں جس دوران انھوں نے ذاتی زندگی اور کیرئیر سمیت کئی موضوعات پر گفتگو کی۔ کیرئیر کے آغاز کا ذکر کرتے ہوئے وینا نے بتایا کہ ’جس وقت میں نے  اپنا کیرئیر شروع کیا وہ وقت میرے لیے رولر کوسٹر کی سواری جیسا  تھا،  میرے کیرئیر کے آغاز کے 10 سال بڑے مصروف گزرے، میں اتنی مصروف تھی کہ میرے پاس میک اپ اتارنے کا وقت بھی نہیں تھا، میری بڑی بہن میرا میک اپ اتارتی تھی اور مجھے اپنے ہاتھ سے کھانا کھلاتی تھی‘۔ ایک سوال کے جواب میں وینا ملک  نے بتایا کہ مجھے کیرئیر کے عروج پر  اور بھارت میں رئیلٹی شو کے دوران  دنیا بھر سے  شادی کی پیشکش موصول ہوئیں لیکن مجھے نہیں پتا تھا کہ یہ پیشکش کہاں سے آئیں اور کن لوگوں نے کیں، کیونکہ میں ان سے براہ راست رابطے میں نہیں تھی۔ وینا کے مطابق بھارت میں ویڈنگ رئیلٹی شو کے دوران مجھے میری ٹیم نے بتایا کہ انھیں میرے لیے 70 ہزار سے زائد شادی کی پیشکش آئی ہیں، یہ پیشکش پاکستان  اور بھارت سمیت دنیا بھر سے آئی تھیں لیکن میں یہ نہیں جانتی وہ پیشکش سچی  تھیں یا ایسے ہی لوگوں نے شہرت اور شو سمجھ کر پیشکش کی تھی۔ یاد رہے کہ وینا ملک پاکستان سمیت بالی وڈ  میں بھی کام کرچکی ہیں، 2010 میں وینا ملک  بھارت گئی تھیں اور انہوں نے کئی سال بھارت میں ہی گزارے تھے۔ اس دوران وینا  نے  بھارتی ریئلٹی شو ’بگ باس‘ اور  ویڈنگ ریئلٹی شو میں بھی کام کیا، وینا ملک متعدد بالی وڈ فلموں میں اداکاری کے جوہر دکھاچکی ہیں تاہم 2014 میں وہ بھارت سے دبئی منتقل ہوگئی تھیں۔,entertainment
20,امریکی گلوکارہ نے قومی ترانے کے دوران گالی نکلنے پر معافی مانگ لی,https://urdu.geo.tv/latest/385603-,امریکی گلوکارہ  لومس  نے قومی ترانہ پڑھنے کے دوران منہ سے گالی نکلنے پر معافی مانگ لی۔ برطانوی نشریاتی ادارے کی رپورٹ کے مطابق  گلوکارہ لومس نے گزشتہ دنوں صدارتی امیدواروں کے مباحثے سے قبل براہ راست  ٹی وی نشریات کے دوران قومی ترانہ پڑھا تھا جس دوران ان کے منہ سے گالی نکل گئی جس کی ویڈیو سوشل میڈیا پر وائرل ہوئی۔ گلوکارہ نے اپنی غلطی بھاپنتے ہی سامعین سے  قومی ترانہ دوبارہ پڑھنے کی اجازت مانگی لیکن انہیں بتایا گیا کہ  ریکارڈنگ لائیو ہے جس کے بعد گلوکارہ کی ویڈیو وائرل ہوگئی۔ ویڈیو وائرل ہونے کے بعد  گلوکارہ کو خاصی تنقید  کا نشانہ بنایا گیا جس کے بعد لومس نے معافی مانگ لی۔ تنقید کے بعد لومس نے انسٹاگرام پوسٹ پر ویڈیو میں اس واقعے کو ایک‘حادثہ‘ قرار دیا  اور مباحثہ منعقد کرنے والی ٹیم سمیت اپنے مداحوں سے بھی معافی مانگ لی۔ گلوکارہ کا کہنا تھا کہ ’مجھے بہت افسوس ہے، میری نیت قومی ترانے کے دوران غلطی کرنے کی نہیں تھی،میں بہت گھبراگئی تھی‘۔,entertainment
21,روزانہ 100 سگریٹ پینے کا اعتراف کرنیوالے شاہ رخ خان نے سگریٹ چھوڑدی,https://urdu.geo.tv/latest/385585-,بالی وڈ کنگ شاہ رخ خان  نے اپنی 59 ویں سالگرہ کے موقع پر سگریٹ نوشی چھوڑنے کا انکشاف کیا ہے۔ شاہ رخ نے  ہفتے کے روز اپنی59 ویں سالگرہ منائی ہے اور  اس  موقع پر مداحوں سے ملاقات  کے دوران اداکار نےحیران  کن انکشاف کیا جس کی ویڈیو بھی ان کے فین پیج پر بڑی تیزی سے وائرل ہوئی۔ ویڈیو میں شاہ رخ خان نے انکشاف کیا کہ’ ایک اچھی  خبر جو میں آپ سب کو بتانا چاہتا ہوں  وہ یہ کہ میں اب سگریٹ نوشی نہیں کر تا، مجھے لگا تھا  سگریٹ چھوڑنے کے بعد  میرا سانس نہیں پھولے گا لیکن ابھی بھی سانس پھولنے کی کیفیت محسوس ہوتی ہے، انشااللہ وہ بھی ٹھیک ہوجائے گی‘۔ بھارتی میڈیارپورٹسکے مطابق  شاہ رخ ماضی میں روزانہ 100 سگریٹ پینے کا اعتراف کرچکے ہیں۔ 2012 میں شاہ رخ خان کو  آئی پی ایل میچ کے دوران عوامی طور پر سگریٹ نوشی کرنے پر تنقید کا سامنا رہا ہے۔ بعد ازاں  2017 میں ایک تقریب کے دوران شاہ رخ نے بتایا تھا کہ میں اپنے  بچوں آریان، سہانا اور ابراہم کی خاطر سگریٹ نوشی اور شراب نوشی چھوڑنے کا ارادہ کر رہا ہوں۔,entertainment
